station_line_source,station_line_destination,line,time_bucket,avg_travel_time_sec,source_avg_gated_entries,dest_avg_gated_entries
"Stony Brook, ORANGE","Massachusetts Avenue, ORANGE",ORANGE,Midday,359.5990099009901,471.88013971568927,0.0
"Stony Brook, ORANGE","Chinatown, ORANGE",ORANGE,Midday,704.2854311199208,471.88013971568927,937.69383944511
"Stony Brook, ORANGE","Jackson Square, ORANGE",ORANGE,Midday,31.74432379072063,471.88013971568927,779.4098243027005
"Stony Brook, ORANGE","North Station, ORANGE",ORANGE,Midday,1038.7708333333333,471.88013971568927,1513.4155778130366
"Stony Brook, ORANGE","Downtown Crossing, ORANGE",ORANGE,Midday,784.8394449950446,471.88013971568927,1196.6417873836224
"Stony Brook, ORANGE","Roxbury Crossing, ORANGE",ORANGE,Midday,136.8320158102767,471.88013971568927,890.5520568516162
"Stony Brook, ORANGE","State, ORANGE",ORANGE,Midday,881.4449950445986,471.88013971568927,0.0
"Stony Brook, ORANGE","Assembly, ORANGE",ORANGE,Midday,1439.2755203171457,471.88013971568927,685.6584254303654
"Stony Brook, ORANGE","Community College, ORANGE",ORANGE,Midday,1182.078373015873,471.88013971568927,733.6203150105523
"Stony Brook, ORANGE","Tufts Medical Center, ORANGE",ORANGE,Midday,619.7861386138613,471.88013971568927,898.7896215343266
"Stony Brook, ORANGE","Forest Hills, ORANGE",ORANGE,Midday,230.5665362035225,471.88013971568927,1576.3285476672522
"Airport, BLUE","State, BLUE",BLUE,Late Night,337.0836653386454,458.4245268680914,0.0
"Airport, BLUE","Government Center, BLUE",BLUE,Late Night,424.9482071713147,458.4245268680914,34.04408951784505
"Airport, BLUE","Beachmont, BLUE",BLUE,Late Night,439.5561594202899,458.4245268680914,75.57586921536404
"Airport, BLUE","Wood Island, BLUE",BLUE,Late Night,69.1177536231884,458.4245268680914,59.24152621434712
"Airport, BLUE","Orient Heights, BLUE",BLUE,Late Night,227.7590579710145,458.4245268680914,121.51692759931736
"Airport, BLUE","Bowdoin, BLUE",BLUE,Late Night,523.8525896414343,458.4245268680914,142.15244480215685
"Airport, BLUE","Maverick, BLUE",BLUE,Late Night,101.93625498007968,458.4245268680914,247.08399812530405
"Airport, BLUE","Wonderland, BLUE",BLUE,Late Night,710.2087114337568,458.4245268680914,101.01915807311711
"Airport, BLUE","Aquarium, BLUE",BLUE,Late Night,256.2410358565737,458.4245268680914,438.3305151098913
"Airport, BLUE","Revere Beach, BLUE",BLUE,Late Night,574.072463768116,458.4245268680914,63.0675828304231
"Airport, BLUE","Suffolk Downs, BLUE",BLUE,Late Night,347.9492753623188,458.4245268680914,25.9986021409844
"Orient Heights, BLUE","Wood Island, BLUE",BLUE,Early Morning,113.59183673469387,440.7091464844141,183.6237808361531
"Orient Heights, BLUE","Beachmont, BLUE",BLUE,Early Morning,156.13029315960912,440.7091464844141,378.9855208441449
"Orient Heights, BLUE","Revere Beach, BLUE",BLUE,Early Morning,280.36156351791533,440.7091464844141,358.0395305803926
"Orient Heights, BLUE","State, BLUE",BLUE,Early Morning,665.8318181818182,440.7091464844141,0.0
"Orient Heights, BLUE","Suffolk Downs, BLUE",BLUE,Early Morning,75.00653594771242,440.7091464844141,111.83610652812726
"Orient Heights, BLUE","Wonderland, BLUE",BLUE,Early Morning,419.99348534201954,440.7091464844141,594.618350236646
"Orient Heights, BLUE","Bowdoin, BLUE",BLUE,Early Morning,915.9090909090909,440.7091464844141,14.58742104374902
"Orient Heights, BLUE","Airport, BLUE",BLUE,Early Morning,236.5827664399093,440.7091464844141,482.05549566241234
"Orient Heights, BLUE","Maverick, BLUE",BLUE,Early Morning,411.0318181818182,440.7091464844141,836.0334992954613
"Orient Heights, BLUE","Aquarium, BLUE",BLUE,Early Morning,575.584090909091,440.7091464844141,35.27036845248831
"Orient Heights, BLUE","Government Center, BLUE",BLUE,Early Morning,776.0863636363637,440.7091464844141,6.335406222868082
"Aquarium, BLUE","Aquarium, BLUE",BLUE,Late Night,949.0,438.3305151098913,438.3305151098913
"Aquarium, BLUE","Maverick, BLUE",BLUE,Late Night,111.23719165085389,438.3305151098913,247.08399812530405
"Aquarium, BLUE","Revere Beach, BLUE",BLUE,Late Night,887.3992395437263,438.3305151098913,63.0675828304231
"Aquarium, BLUE","Bowdoin, BLUE",BLUE,Late Night,217.16374269005848,438.3305151098913,142.15244480215685
"Aquarium, BLUE","Orient Heights, BLUE",BLUE,Late Night,541.2908745247148,438.3305151098913,121.51692759931736
"Aquarium, BLUE","Government Center, BLUE",BLUE,Late Night,117.5672514619883,438.3305151098913,34.04408951784505
"Aquarium, BLUE","State, BLUE",BLUE,Late Night,29.84990253411306,438.3305151098913,0.0
"Aquarium, BLUE","Suffolk Downs, BLUE",BLUE,Late Night,660.3707224334601,438.3305151098913,25.9986021409844
"Aquarium, BLUE","Wonderland, BLUE",BLUE,Late Night,1022.9314285714286,438.3305151098913,101.01915807311711
"Aquarium, BLUE","Airport, BLUE",BLUE,Late Night,260.8560606060606,438.3305151098913,458.4245268680914
"Aquarium, BLUE","Beachmont, BLUE",BLUE,Late Night,752.3441064638783,438.3305151098913,75.57586921536404
"Aquarium, BLUE","Wood Island, BLUE",BLUE,Late Night,383.0152091254753,438.3305151098913,59.24152621434712
"Revere Beach, BLUE","Revere Beach, BLUE",BLUE,PM Rush,3460.0,436.1287200562839,436.1287200562839
"Revere Beach, BLUE","Orient Heights, BLUE",BLUE,PM Rush,287.7986704653371,436.1287200562839,592.820866533895
"Revere Beach, BLUE","Suffolk Downs, BLUE",BLUE,PM Rush,172.49905123339659,436.1287200562839,89.25865029728446
"Revere Beach, BLUE","Wonderland, BLUE",BLUE,PM Rush,112.67337164750958,436.1287200562839,629.8972142474364
"Revere Beach, BLUE","Airport, BLUE",BLUE,PM Rush,549.7823585810163,436.1287200562839,1422.422030533306
"Revere Beach, BLUE","Maverick, BLUE",BLUE,PM Rush,712.6097794822628,436.1287200562839,1759.4334066778242
"Revere Beach, BLUE","Wood Island, BLUE",BLUE,PM Rush,445.17304015296367,436.1287200562839,321.10765047720537
"Revere Beach, BLUE","Aquarium, BLUE",BLUE,PM Rush,872.8571428571429,436.1287200562839,1318.6662073732982
"Revere Beach, BLUE","Government Center, BLUE",BLUE,PM Rush,1056.9731800766283,436.1287200562839,226.9959142402483
"Revere Beach, BLUE","Bowdoin, BLUE",BLUE,PM Rush,1172.0153403643337,436.1287200562839,714.2136816456788
"Revere Beach, BLUE","Beachmont, BLUE",BLUE,PM Rush,76.81766917293233,436.1287200562839,417.7440132185552
"Revere Beach, BLUE","State, BLUE",BLUE,PM Rush,961.5225744476465,436.1287200562839,0.0
"Oak Grove, ORANGE","Wellington, ORANGE",ORANGE,Early Morning,290.51362683438157,431.3126984435238,421.00137829065386
"Oak Grove, ORANGE","Malden Center, ORANGE",ORANGE,Early Morning,81.29916317991632,431.3126984435238,661.2896682811427
"Oak Grove, ORANGE","Tufts Medical Center, ORANGE",ORANGE,Early Morning,1183.5735607675906,431.3126984435238,71.664956146453
"Oak Grove, ORANGE","Roxbury Crossing, ORANGE",ORANGE,Early Morning,1657.7246696035243,431.3126984435238,98.78375514904909
"Oak Grove, ORANGE","Sullivan Square, ORANGE",ORANGE,Early Morning,509.29148936170213,431.3126984435238,379.83146794167044
"Oak Grove, ORANGE","Chinatown, ORANGE",ORANGE,Early Morning,1115.4904051172707,431.3126984435238,54.07603991290968
"Oak Grove, ORANGE","Back Bay, ORANGE",ORANGE,Early Morning,1298.9461206896551,431.3126984435238,206.22993655321707
"Oak Grove, ORANGE","Stony Brook, ORANGE",ORANGE,Early Morning,1856.3053613053612,431.3126984435238,120.53986821375129
"Oak Grove, ORANGE","State, ORANGE",ORANGE,Early Morning,961.4413646055438,431.3126984435238,0.0
"Oak Grove, ORANGE","Community College, ORANGE",ORANGE,Early Morning,644.3446808510638,431.3126984435238,72.51490400497812
"Oak Grove, ORANGE","Downtown Crossing, ORANGE",ORANGE,Early Morning,1035.277185501066,431.3126984435238,57.43961167710134
"Oak Grove, ORANGE","Ruggles, ORANGE",ORANGE,Early Morning,1555.8325991189427,431.3126984435238,194.70982280835977
"Oak Grove, ORANGE","Forest Hills, ORANGE",ORANGE,Early Morning,2105.27972027972,431.3126984435238,758.1457571972755
"Oak Grove, ORANGE","Assembly, ORANGE",ORANGE,Early Morning,407.0127659574468,431.3126984435238,62.46724920129313
"Oak Grove, ORANGE","North Station, ORANGE",ORANGE,Early Morning,788.3702127659575,431.3126984435238,327.24734557817527
"Oak Grove, ORANGE","Green Street, ORANGE",ORANGE,Early Morning,1947.121212121212,431.3126984435238,98.95838577119635
"Oak Grove, ORANGE","Haymarket, ORANGE",ORANGE,Early Morning,871.5799573560768,431.3126984435238,174.6061107023218
"Oak Grove, ORANGE","Jackson Square, ORANGE",ORANGE,Early Morning,1755.740088105727,431.3126984435238,235.85315894381702
"Oak Grove, ORANGE","Massachusetts Avenue, ORANGE",ORANGE,Early Morning,1437.9273127753304,431.3126984435238,0.0
"Fields Corner, RED","Charles/MGH, RED",RED,PM Rush,1160.6614481409001,431.0329217510115,2496.2700867094736
"Fields Corner, RED","Alewife, RED",RED,PM Rush,2356.9133858267714,431.0329217510115,1202.888454280997
"Fields Corner, RED","Andrew, RED",RED,PM Rush,488.39334637964777,431.0329217510115,743.2745738709144
"Fields Corner, RED","Ashmont, RED",RED,PM Rush,232.0448343079922,431.0329217510115,679.8960355952769
"Fields Corner, RED","Kendall/MIT, RED",RED,PM Rush,1292.587084148728,431.0329217510115,3996.4784415438
"Fields Corner, RED","Central, RED",RED,PM Rush,1449.5529411764705,431.0329217510115,2447.232807242359
"Fields Corner, RED","Broadway, RED",RED,PM Rush,632.9628180039139,431.0329217510115,988.495661536522
"Fields Corner, RED","Downtown Crossing, RED",RED,PM Rush,904.6360078277886,431.0329217510115,2321.2600091329714
"Fields Corner, RED","Davis, RED",RED,PM Rush,2079.411067193676,431.0329217510115,969.2313942069007
"Fields Corner, RED","Shawmut, RED",RED,PM Rush,55.1747572815534,431.0329217510115,169.32807086383983
"Fields Corner, RED","Harvard, RED",RED,PM Rush,1685.1001964636541,431.0329217510115,3573.8686719769253
"Fields Corner, RED","Fields Corner, RED",RED,PM Rush,860.0,431.0329217510115,431.0329217510115
"Fields Corner, RED","JFK/UMass, RED",RED,PM Rush,304.80392156862746,431.0329217510115,1303.5281353322644
"Fields Corner, RED","South Station, RED",RED,PM Rush,794.4911937377691,431.0329217510115,2905.0154705291934
"Fields Corner, RED","Savin Hill, RED",RED,PM Rush,160.88439306358381,431.0329217510115,238.29936505546254
"Fields Corner, RED","Porter, RED",RED,PM Rush,1899.0197238658777,431.0329217510115,880.0842703648176
"Fields Corner, RED","Park Street, RED",RED,PM Rush,1012.5988258317026,431.0329217510115,1481.5831484137975
"Wellington, ORANGE","Jackson Square, ORANGE",ORANGE,Early Morning,1402.972850678733,421.00137829065386,235.85315894381702
"Wellington, ORANGE","Stony Brook, ORANGE",ORANGE,Early Morning,1500.9736842105262,421.00137829065386,120.53986821375129
"Wellington, ORANGE","Downtown Crossing, ORANGE",ORANGE,Early Morning,683.1447368421053,421.00137829065386,57.43961167710134
"Wellington, ORANGE","Assembly, ORANGE",ORANGE,Early Morning,52.71459694989107,421.00137829065386,62.46724920129313
"Wellington, ORANGE","Green Street, ORANGE",ORANGE,Early Morning,1591.846889952153,421.00137829065386,98.95838577119635
"Wellington, ORANGE","Forest Hills, ORANGE",ORANGE,Early Morning,1749.4784688995214,421.00137829065386,758.1457571972755
"Wellington, ORANGE","Chinatown, ORANGE",ORANGE,Early Morning,763.2171052631579,421.00137829065386,54.07603991290968
"Wellington, ORANGE","State, ORANGE",ORANGE,Early Morning,610.6798245614035,421.00137829065386,0.0
"Wellington, ORANGE","Ruggles, ORANGE",ORANGE,Early Morning,1203.0837104072398,421.00137829065386,194.70982280835977
"Wellington, ORANGE","Back Bay, ORANGE",ORANGE,Early Morning,945.9356984478935,421.00137829065386,206.22993655321707
"Wellington, ORANGE","Community College, ORANGE",ORANGE,Early Morning,290.7636761487965,421.00137829065386,72.51490400497812
"Wellington, ORANGE","Massachusetts Avenue, ORANGE",ORANGE,Early Morning,1084.1696832579185,421.00137829065386,0.0
"Wellington, ORANGE","North Station, ORANGE",ORANGE,Early Morning,436.59518599562364,421.00137829065386,327.24734557817527
"Wellington, ORANGE","Roxbury Crossing, ORANGE",ORANGE,Early Morning,1304.9298642533936,421.00137829065386,98.78375514904909
"Wellington, ORANGE","Malden Center, ORANGE",ORANGE,Early Morning,149.24671052631578,421.00137829065386,661.2896682811427
"Wellington, ORANGE","Tufts Medical Center, ORANGE",ORANGE,Early Morning,831.2017543859649,421.00137829065386,71.664956146453
"Wellington, ORANGE","Oak Grove, ORANGE",ORANGE,Early Morning,337.17105263157896,421.00137829065386,431.3126984435238
"Wellington, ORANGE","Sullivan Square, ORANGE",ORANGE,Early Morning,155.0349344978166,421.00137829065386,379.83146794167044
"Wellington, ORANGE","Haymarket, ORANGE",ORANGE,Early Morning,520.5921052631579,421.00137829065386,174.6061107023218
"Braintree, RED","Harvard, RED",RED,Midday,2498.404929577465,418.640437960856,2734.390803293879
"Braintree, RED","Alewife, RED",RED,Midday,3140.28445229682,418.640437960856,1248.8549153251402
"Braintree, RED","JFK/UMass, RED",RED,Midday,1150.0209677419355,418.640437960856,1217.187596859459
"Braintree, RED","Downtown Crossing, RED",RED,Midday,1743.7173144876326,418.640437960856,1245.4843093176478
"Braintree, RED","Central, RED",RED,Midday,2270.6243386243386,418.640437960856,1971.587370055919
"Braintree, RED","Broadway, RED",RED,Midday,1484.4787985865723,418.640437960856,745.0713956414581
"Braintree, RED","Andrew, RED",RED,Midday,1340.2042253521126,418.640437960856,859.735718853796
"Braintree, RED","Kendall/MIT, RED",RED,Midday,2118.483245149912,418.640437960856,1725.3974227320027
"Braintree, RED","Charles/MGH, RED",RED,Midday,1986.3904593639577,418.640437960856,1171.2737071663678
"Braintree, RED","Davis, RED",RED,Midday,2879.870796460177,418.640437960856,1100.2940884416457
"Braintree, RED","Wollaston, RED",RED,Midday,560.8971061093248,418.640437960856,397.3506240590688
"Braintree, RED","South Station, RED",RED,Midday,1639.922261484099,418.640437960856,1605.0618924155146
"Braintree, RED","Park Street, RED",RED,Midday,1839.0848056537102,418.640437960856,854.4866527262684
"Braintree, RED","Quincy Center, RED",RED,Midday,378.48475120385234,418.640437960856,758.6283653805201
"Braintree, RED","Porter, RED",RED,Midday,2698.1734513274337,418.640437960856,1013.7744221243809
"Braintree, RED","North Quincy, RED",RED,Midday,694.0501618122977,418.640437960856,674.2340974573606
"Braintree, RED","Quincy Adams, RED",RED,Midday,194.61783439490446,418.640437960856,311.1918733605491
"Beachmont, BLUE","Suffolk Downs, BLUE",BLUE,PM Rush,51.56444026340546,417.7440132185552,89.25865029728446
"Beachmont, BLUE","Government Center, BLUE",BLUE,PM Rush,935.5794481446242,417.7440132185552,226.9959142402483
"Beachmont, BLUE","Orient Heights, BLUE",BLUE,PM Rush,166.7391713747646,417.7440132185552,592.820866533895
"Beachmont, BLUE","State, BLUE",BLUE,PM Rush,840.0410305343512,417.7440132185552,0.0
"Beachmont, BLUE","Revere Beach, BLUE",BLUE,PM Rush,94.9447619047619,417.7440132185552,436.1287200562839
"Beachmont, BLUE","Airport, BLUE",BLUE,PM Rush,429.4219047619048,417.7440132185552,1422.422030533306
"Beachmont, BLUE","Bowdoin, BLUE",BLUE,PM Rush,1050.6438095238095,417.7440132185552,714.2136816456788
"Beachmont, BLUE","Wood Island, BLUE",BLUE,PM Rush,324.938330170778,417.7440132185552,321.10765047720537
"Beachmont, BLUE","Wonderland, BLUE",BLUE,PM Rush,256.2133333333333,417.7440132185552,629.8972142474364
"Beachmont, BLUE","Maverick, BLUE",BLUE,PM Rush,591.7809523809524,417.7440132185552,1759.4334066778242
"Beachmont, BLUE","Aquarium, BLUE",BLUE,PM Rush,751.5628571428572,417.7440132185552,1318.6662073732982
"Tufts Medical Center, ORANGE","Community College, ORANGE",ORANGE,AM Rush,491.72446555819477,416.40630147903676,337.8716058728273
"Tufts Medical Center, ORANGE","State, ORANGE",ORANGE,AM Rush,201.04728132387706,416.40630147903676,0.0
"Tufts Medical Center, ORANGE","Roxbury Crossing, ORANGE",ORANGE,AM Rush,446.7820197044335,416.40630147903676,536.5131272542077
"Tufts Medical Center, ORANGE","Massachusetts Avenue, ORANGE",ORANGE,AM Rush,220.68965517241378,416.40630147903676,0.0
"Tufts Medical Center, ORANGE","Malden Center, ORANGE",ORANGE,AM Rush,1149.1235011990407,416.40630147903676,1913.083155272876
"Tufts Medical Center, ORANGE","Ruggles, ORANGE",ORANGE,AM Rush,344.62068965517244,416.40630147903676,650.4233388062664
"Tufts Medical Center, ORANGE","Downtown Crossing, ORANGE",ORANGE,AM Rush,109.87957497048406,416.40630147903676,296.93215449847924
"Tufts Medical Center, ORANGE","Sullivan Square, ORANGE",ORANGE,AM Rush,624.40903686088,416.40630147903676,945.590838575302
"Tufts Medical Center, ORANGE","Wellington, ORANGE",ORANGE,AM Rush,884.3325387365912,416.40630147903676,1274.9479148813255
"Tufts Medical Center, ORANGE","Stony Brook, ORANGE",ORANGE,AM Rush,653.4748677248677,416.40630147903676,594.8524651458805
"Tufts Medical Center, ORANGE","Chinatown, ORANGE",ORANGE,AM Rush,27.425206124852767,416.40630147903676,291.35689049746713
"Tufts Medical Center, ORANGE","Haymarket, ORANGE",ORANGE,AM Rush,273.9775413711584,416.40630147903676,405.4176859112341
"Tufts Medical Center, ORANGE","Assembly, ORANGE",ORANGE,AM Rush,748.9773809523809,416.40630147903676,385.99798110677466
"Tufts Medical Center, ORANGE","Oak Grove, ORANGE",ORANGE,AM Rush,1342.1686602870814,416.40630147903676,1392.1221380589739
"Tufts Medical Center, ORANGE","Forest Hills, ORANGE",ORANGE,AM Rush,924.8875661375662,416.40630147903676,2079.3267697008037
"Tufts Medical Center, ORANGE","Green Street, ORANGE",ORANGE,AM Rush,745.7129629629629,416.40630147903676,551.8356470335915
"Tufts Medical Center, ORANGE","North Station, ORANGE",ORANGE,AM Rush,354.49289099526067,416.40630147903676,1512.5720513559004
"Tufts Medical Center, ORANGE","Back Bay, ORANGE",ORANGE,AM Rush,71.52976913730255,416.40630147903676,1196.1250550169195
"Tufts Medical Center, ORANGE","Jackson Square, ORANGE",ORANGE,AM Rush,547.9753390875462,416.40630147903676,774.1770563148904
"Tufts Medical Center, ORANGE","Haymarket, ORANGE",ORANGE,Evening,267.2447916666667,415.52344604365817,411.8743690415477
"Tufts Medical Center, ORANGE","Community College, ORANGE",ORANGE,Evening,491.5052083333333,415.52344604365817,209.50942971432264
"Tufts Medical Center, ORANGE","Chinatown, ORANGE",ORANGE,Evening,27.123697916666668,415.52344604365817,694.485258528799
"Tufts Medical Center, ORANGE","Stony Brook, ORANGE",ORANGE,Evening,679.6978527607362,415.52344604365817,113.01272510321267
"Tufts Medical Center, ORANGE","Assembly, ORANGE",ORANGE,Evening,737.5893089960887,415.52344604365817,373.22454690130036
"Tufts Medical Center, ORANGE","Sullivan Square, ORANGE",ORANGE,Evening,622.8125,415.52344604365817,277.49128968574746
"Tufts Medical Center, ORANGE","Malden Center, ORANGE",ORANGE,Evening,1106.734908136483,415.52344604365817,246.16389650027102
"Tufts Medical Center, ORANGE","Jackson Square, ORANGE",ORANGE,Evening,563.7001414427157,415.52344604365817,173.32247588597258
"Tufts Medical Center, ORANGE","Back Bay, ORANGE",ORANGE,Evening,71.27410468319559,415.52344604365817,1268.3399821298783
"Tufts Medical Center, ORANGE","Wellington, ORANGE",ORANGE,Evening,870.8878748370274,415.52344604365817,183.45511508545817
"Tufts Medical Center, ORANGE","Oak Grove, ORANGE",ORANGE,Evening,1298.971128608924,415.52344604365817,114.48335972079353
"Tufts Medical Center, ORANGE","Forest Hills, ORANGE",ORANGE,Evening,923.3435582822086,415.52344604365817,342.3783103173977
"Tufts Medical Center, ORANGE","State, ORANGE",ORANGE,Evening,194.17447916666666,415.52344604365817,0.0
"Tufts Medical Center, ORANGE","Downtown Crossing, ORANGE",ORANGE,Evening,107.10546875,415.52344604365817,691.9343987501858
"Tufts Medical Center, ORANGE","Massachusetts Avenue, ORANGE",ORANGE,Evening,221.23620933521923,415.52344604365817,0.0
"Tufts Medical Center, ORANGE","Green Street, ORANGE",ORANGE,Evening,773.2638036809816,415.52344604365817,103.88874351901904
"Tufts Medical Center, ORANGE","Roxbury Crossing, ORANGE",ORANGE,Evening,463.04243281471,415.52344604365817,250.62430156818456
"Tufts Medical Center, ORANGE","Ruggles, ORANGE",ORANGE,Evening,356.6930693069307,415.52344604365817,612.0282109069605
"Tufts Medical Center, ORANGE","North Station, ORANGE",ORANGE,Evening,347.4270833333333,415.52344604365817,1049.9747183404365
"Central, RED","Kendall/MIT, RED",RED,Late Night,81.41168091168092,413.3000982795606,274.73616347109424
"Central, RED","Shawmut, RED",RED,Late Night,1459.811377245509,413.3000982795606,29.766234097381478
"Central, RED","Andrew, RED",RED,Late Night,807.5302114803625,413.3000982795606,97.56800365621736
"Central, RED","Harvard, RED",RED,Late Night,148.85013623978202,413.3000982795606,562.3130336654547
"Central, RED","Wollaston, RED",RED,Late Night,1549.2092307692308,413.3000982795606,62.937624200277874
"Central, RED","Fields Corner, RED",RED,Late Night,1343.6616766467066,413.3000982795606,53.74470617714899
"Central, RED","Quincy Center, RED",RED,Late Night,1717.4382716049383,413.3000982795606,110.05669865438283
"Central, RED","North Quincy, RED",RED,Late Night,1411.101851851852,413.3000982795606,69.86706761507551
"Central, RED","Davis, RED",RED,Late Night,517.7599451303155,413.3000982795606,163.2370925829239
"Central, RED","Charles/MGH, RED",RED,Late Night,208.0997150997151,413.3000982795606,284.90938062032535
"Central, RED","Ashmont, RED",RED,Late Night,1632.4610778443114,413.3000982795606,129.72233675525567
"Central, RED","South Station, RED",RED,Late Night,514.4571428571429,413.3000982795606,332.4743241244752
"Central, RED","Broadway, RED",RED,Late Night,665.3004291845493,413.3000982795606,168.9482729053296
"Central, RED","Braintree, RED",RED,Late Night,2242.8765432098767,413.3000982795606,90.91800832494773
"Central, RED","Downtown Crossing, RED",RED,Late Night,427.60857142857145,413.3000982795606,239.51229842373274
"Central, RED","JFK/UMass, RED",RED,Late Night,972.481089258699,413.3000982795606,87.25161712673882
"Central, RED","Alewife, RED",RED,Late Night,750.3950953678474,413.3000982795606,99.60992503430327
"Central, RED","Savin Hill, RED",RED,Late Night,1094.620895522388,413.3000982795606,34.02915993432665
"Central, RED","Quincy Adams, RED",RED,Late Night,1909.0277777777778,413.3000982795606,36.65232105219795
"Central, RED","Park Street, RED",RED,Late Night,330.8874643874644,413.3000982795606,240.2290378756331
"Central, RED","Porter, RED",RED,Late Night,336.0452054794521,413.3000982795606,131.4442606847694
"Stony Brook, ORANGE","Roxbury Crossing, ORANGE",ORANGE,PM Rush,136.0885947046843,412.95635583339765,807.9204709368757
"Stony Brook, ORANGE","Ruggles, ORANGE",ORANGE,PM Rush,233.65071283095722,412.95635583339765,2167.7159933416297
"Stony Brook, ORANGE","North Station, ORANGE",ORANGE,PM Rush,1069.2217700915564,412.95635583339765,2406.977498955433
"Stony Brook, ORANGE","State, ORANGE",ORANGE,PM Rush,907.5096839959225,412.95635583339765,0.0
"Stony Brook, ORANGE","Community College, ORANGE",ORANGE,PM Rush,1217.2803261977574,412.95635583339765,856.776059121023
"Stony Brook, ORANGE","Assembly, ORANGE",ORANGE,PM Rush,1472.8798370672098,412.95635583339765,981.673441012909
"Stony Brook, ORANGE","Sullivan Square, ORANGE",ORANGE,PM Rush,1350.3190621814474,412.95635583339765,995.9025869530333
"Stony Brook, ORANGE","Back Bay, ORANGE",ORANGE,PM Rush,490.86571719226856,412.95635583339765,3805.417799852553
"Stony Brook, ORANGE","Massachusetts Avenue, ORANGE",ORANGE,PM Rush,361.9928644240571,412.95635583339765,0.0
"Stony Brook, ORANGE","Malden Center, ORANGE",ORANGE,PM Rush,1856.2043121149898,412.95635583339765,894.7709846866974
"Stony Brook, ORANGE","Green Street, ORANGE",ORANGE,PM Rush,46.21973550356053,412.95635583339765,401.67817202005415
"Stony Brook, ORANGE","Tufts Medical Center, ORANGE",ORANGE,PM Rush,626.5239551478084,412.95635583339765,1439.318317368835
"Stony Brook, ORANGE","Jackson Square, ORANGE",ORANGE,PM Rush,32.75381485249237,412.95635583339765,666.4134783232288
"Stony Brook, ORANGE","Chinatown, ORANGE",ORANGE,PM Rush,713.7892057026477,412.95635583339765,1317.9427239368508
"Stony Brook, ORANGE","Haymarket, ORANGE",ORANGE,PM Rush,985.9959308240082,412.95635583339765,986.8759631105024
"Stony Brook, ORANGE","Oak Grove, ORANGE",ORANGE,PM Rush,2063.0195071868584,412.95635583339765,495.98715255801574
"Stony Brook, ORANGE","Downtown Crossing, ORANGE",ORANGE,PM Rush,800.6252545824847,412.95635583339765,2230.230204853247
"Stony Brook, ORANGE","Forest Hills, ORANGE",ORANGE,PM Rush,204.83418107833162,412.95635583339765,1243.044977681221
"Stony Brook, ORANGE","Wellington, ORANGE",ORANGE,PM Rush,1605.161914460285,412.95635583339765,720.0322141575427
"Braintree, RED","Central, RED",RED,Early Morning,2250.3875968992247,412.02755218958987,210.0702114802616
"Braintree, RED","Davis, RED",RED,Early Morning,2850.4108527131784,412.02755218958987,190.3432633916337
"Braintree, RED","Harvard, RED",RED,Early Morning,2477.4961240310076,412.02755218958987,234.87610206125458
"Braintree, RED","Quincy Adams, RED",RED,Early Morning,205.1268115942029,412.02755218958987,239.90414339336894
"Braintree, RED","Broadway, RED",RED,Early Morning,1497.3359073359072,412.02755218958987,169.14854631343107
"Braintree, RED","Andrew, RED",RED,Early Morning,1345.054054054054,412.02755218958987,242.8885038441951
"Braintree, RED","Downtown Crossing, RED",RED,Early Morning,1745.5271317829458,412.02755218958987,59.78408562310547
"Braintree, RED","JFK/UMass, RED",RED,Early Morning,1144.4654545454546,412.02755218958987,221.48023689459643
"Braintree, RED","Quincy Center, RED",RED,Early Morning,394.57971014492756,412.02755218958987,351.1080006942501
"Braintree, RED","Charles/MGH, RED",RED,Early Morning,1972.6472868217054,412.02755218958987,66.15403437640786
"Braintree, RED","North Quincy, RED",RED,Early Morning,705.6884057971015,412.02755218958987,308.10211994056
"Braintree, RED","Park Street, RED",RED,Early Morning,1836.0697674418604,412.02755218958987,46.03604435236301
"Braintree, RED","Wollaston, RED",RED,Early Morning,571.6992753623189,412.02755218958987,270.2305364366127
"Braintree, RED","Alewife, RED",RED,Early Morning,3115.7743190661477,412.02755218958987,345.08095880757367
"Braintree, RED","South Station, RED",RED,Early Morning,1651.96138996139,412.02755218958987,382.4027163904236
"Braintree, RED","Kendall/MIT, RED",RED,Early Morning,2106.3720930232557,412.02755218958987,72.9377626606198
"Braintree, RED","Porter, RED",RED,Early Morning,2668.260700389105,412.02755218958987,157.5540406757765
"Haymarket, ORANGE","North Station, ORANGE",ORANGE,Evening,29.932982917214193,411.8743690415477,1049.9747183404365
"Haymarket, ORANGE","Chinatown, ORANGE",ORANGE,Evening,199.6625172890733,411.8743690415477,694.485258528799
"Haymarket, ORANGE","Ruggles, ORANGE",ORANGE,Evening,674.9001426533523,411.8743690415477,612.0282109069605
"Haymarket, ORANGE","Sullivan Square, ORANGE",ORANGE,Evening,305.8160315374507,411.8743690415477,277.49128968574746
"Haymarket, ORANGE","Forest Hills, ORANGE",ORANGE,Evening,1238.3817619783617,411.8743690415477,342.3783103173977
"Haymarket, ORANGE","Jackson Square, ORANGE",ORANGE,Evening,881.4308131241085,411.8743690415477,173.32247588597258
"Haymarket, ORANGE","Assembly, ORANGE",ORANGE,Evening,420.80263157894734,411.8743690415477,373.22454690130036
